Batch ID,Entry ID,Entry Type,Super Category,Shipping Info,Dispatched Date,Product Cost,Agency Margin,Country
73764,58,New Product,Healthcare,Shipped Full,2017-08-03 12:25:58,14.75,-3.61,Spain
73764,59,New Product,Healthcare,Shipped Full,2017-08-03 12:25:58,15.25,-4.11,Spain
73764,60,New Product,Healthcare,Shipped Full,2017-08-03 12:25:58,4.50,6.64,Spain
73764,61,New Product,Food,Empty Packaging,2017-08-03 12:25:58,3.99,7.15,Spain
73764,62,Variety,Food,Empty Packaging,2017-08-03 12:25:58,3.99,3.75,Spain
73764,63,Variety,Food,Empty Packaging,2017-08-03 12:25:58,3.99,3.75,Spain
73764,65,New Product,Food,Empty Packaging,2017-08-03 12:25:58,2.95,8.19,Spain
73992,1,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.35,9.79,Spain
73992,2,New Product,Drink,Shipped Full,2017-08-10 10:25:56,4.25,6.89,Spain
73992,3,Variety,Drink,Shipped Full,2017-08-10 10:25:56,4.25,3.49,Spain
73992,4,Variety,Drink,Shipped Full,2017-08-10 10:25:56,4.25,3.49,Spain
73992,5,Variety,Drink,Shipped Full,2017-08-10 10:25:56,4.25,3.49,Spain
73992,6,Variety,Drink,Shipped Full,2017-08-10 10:25:56,4.25,3.49,Spain
73992,7,Variety,Drink,Shipped Full,2017-08-10 10:25:56,4.25,3.49,Spain
73992,8,Variety,Drink,Shipped Full,2017-08-10 10:25:56,4.25,3.49,Spain
73992,9,Variety,Drink,Shipped Full,2017-08-10 10:25:56,4.25,3.49,Spain
73992,10,New Product,Food,Shipped Full,2017-08-10 10:25:56,2.05,9.09,Spain
73992,11,New Product,Drink,Empty Packaging,2017-08-10 10:25:56,2.10,9.04,Spain
73992,12,New Product,Food,Empty Packaging,2017-08-10 10:25:56,2.50,8.64,Spain
73992,13,New Product,Food,Empty Packaging,2017-08-10 10:25:56,3.49,7.65,Spain
73992,14,Variety,Food,Empty Packaging,2017-08-10 10:25:56,3.05,4.69,Spain
73992,15,New Product,Food,Empty Packaging,2017-08-10 10:25:56,1.99,9.15,Spain
73992,16,Variety,Food,Empty Packaging,2017-08-10 10:25:56,2.15,5.59,Spain
73992,17,New Product,Food,Shipped Full,2017-08-10 10:25:56,3.75,7.39,Spain
73992,18,New Product,Food,Shipped Full,2017-08-10 10:25:56,13.20,-2.06,Spain
73992,19,Variety,Food,Empty Packaging,2017-08-10 10:25:56,1.79,5.95,Spain
73992,20,New Product,Household,Shipped Full,2017-08-10 10:25:56,1.05,10.09,Spain
73992,21,New Product,Food,Shipped Full,2017-08-10 10:25:56,4.60,6.54,Spain
73992,22,New Product,Drink,Shipped Full,2017-08-10 10:25:56,5.95,5.19,Spain
73992,23,Variety,Drink,Shipped Full,2017-08-10 10:25:56,5.95,1.79,Spain
73992,24,New Product,Drink,Shipped Full,2017-08-10 10:25:56,4.39,6.75,Spain
73992,25,Variety,Drink,Shipped Full,2017-08-10 10:25:56,4.39,3.35,Spain
73992,26,New Product,Drink,Shipped Full,2017-08-10 10:25:56,2.59,8.55,Spain
73992,27,Variety,Drink,Shipped Full,2017-08-10 10:25:56,2.59,5.15,Spain
73992,28,Variety,Drink,Shipped Full,2017-08-10 10:25:56,2.59,5.15,Spain
73992,29,Variety,Drink,Shipped Full,2017-08-10 10:25:56,2.59,5.15,Spain
73992,30,New Product,Drink,Shipped Full,2017-08-10 10:25:56,5.50,5.64,Spain
73992,31,Variety,Drink,Shipped Full,2017-08-10 10:25:56,5.50,2.24,Spain
73992,32,New Product,Drink,Shipped Full,2017-08-10 10:25:56,3.99,7.15,Spain
73992,33,New Product,Healthcare,Shipped Full,2017-08-10 10:25:56,1.49,9.65,Spain
73992,34,New Product,Healthcare,Shipped Full,2017-08-10 10:25:56,2.33,8.81,Spain
73992,35,New Product,Healthcare,Shipped Full,2017-08-10 10:25:56,3.50,7.64,Spain
73992,36,New Product,Healthcare,Shipped Full,2017-08-10 10:25:56,1.45,9.69,Spain
73992,37,New Product,Household,Shipped Full,2017-08-10 10:25:56,2.05,9.09,Spain
73992,38,New Product,Household,Shipped Full,2017-08-10 10:25:56,0.99,10.15,Spain
73992,39,New Product,Household,Shipped Full,2017-08-10 10:25:56,1.68,9.46,Spain
73992,40,New Product,Household,Shipped Full,2017-08-10 10:25:56,2.89,8.25,Spain
73992,41,New Product,Household,Shipped Full,2017-08-10 10:25:56,3.25,7.89,Spain
73992,42,New Product,Household,Shipped Full,2017-08-10 10:25:56,2.05,9.09,Spain
73992,43,New Product,Household,Shipped Full,2017-08-10 10:25:56,3.99,7.15,Spain
73992,44,New Product,Household,Shipped Full,2017-08-10 10:25:56,4.15,6.99,Spain
73992,45,New Product,Household,Shipped Full,2017-08-10 10:25:56,1.95,9.19,Spain
73992,46,New Product,Healthcare,Shipped Full,2017-08-10 10:25:56,1.99,9.15,Spain
73992,47,New Product,Healthcare,Shipped Full,2017-08-10 10:25:56,0.89,10.25,Spain
73992,48,New Product,Healthcare,Shipped Full,2017-08-10 10:25:56,3.99,7.15,Spain
73992,49,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.00,10.14,Spain
73992,50,Variety,Food,Shipped Full,2017-08-10 10:25:56,1.00,6.74,Spain
73992,51,Variety,Food,Shipped Full,2017-08-10 10:25:56,1.00,6.74,Spain
73992,52,Variety,Food,Shipped Full,2017-08-10 10:25:56,1.00,6.74,Spain
73992,53,Variety,Food,Shipped Full,2017-08-10 10:25:56,1.00,6.74,Spain
73992,54,Variety,Food,Shipped Full,2017-08-10 10:25:56,1.00,6.74,Spain
73992,55,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.00,10.14,Spain
73992,56,New Product,Food,Shipped Full,2017-08-10 10:25:56,2.15,8.99,Spain
73992,57,New Product,Drink,Shipped Full,2017-08-10 10:25:56,1.95,9.19,Spain
73992,58,New Product,Drink,Shipped Full,2017-08-10 10:25:56,1.55,9.59,Spain
73992,59,Variety,Drink,Shipped Full,2017-08-10 10:25:56,1.55,6.19,Spain
73992,60,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.95,9.19,Spain
73992,61,Variety,Food,Shipped Full,2017-08-10 10:25:56,1.95,5.79,Spain
73992,62,New Product,Food,Shipped Full,2017-08-10 10:25:56,4.16,6.98,Spain
73992,63,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.65,9.49,Spain
73992,64,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.30,9.84,Spain
73992,65,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.65,9.49,Spain
73992,66,New Product,Food,Shipped Full,2017-08-10 10:25:56,2.75,8.39,Spain
73992,67,Variety,Food,Shipped Full,2017-08-10 10:25:56,2.84,4.90,Spain
73992,68,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.35,9.79,Spain
73992,69,Variety,Food,Shipped Full,2017-08-10 10:25:56,1.00,6.74,Spain
73992,70,New Product,Food,Shipped Full,2017-08-10 10:25:56,2.45,8.69,Spain
73992,71,New Product,Food,Shipped Full,2017-08-10 10:25:56,2.35,8.79,Spain
73992,72,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.65,9.49,Spain
73992,73,New Product,Drink,Shipped Full,2017-08-10 10:25:56,1.50,9.64,Spain
73992,74,Variety,Drink,Shipped Full,2017-08-10 10:25:56,1.50,6.24,Spain
73992,75,Variety,Drink,Shipped Full,2017-08-10 10:25:56,1.50,6.24,Spain
73992,76,New Product,Food,Shipped Full,2017-08-10 10:25:56,2.69,8.45,Spain
73992,77,New Product,Household,Empty Packaging,2017-08-10 10:25:56,1.35,9.79,Spain
73992,78,New Product,Household,Empty Packaging,2017-08-10 10:25:56,0.99,10.15,Spain
73992,79,New Product,Household,Empty Packaging,2017-08-10 10:25:56,1.95,9.19,Spain
73992,80,New Product,Household,Empty Packaging,2017-08-10 10:25:56,2.59,8.55,Spain
73992,81,New Product,Beauty & Personal Care,Empty Packaging,2017-08-10 10:25:56,1.75,9.39,Spain
73992,82,New Product,Beauty & Personal Care,Shipped Full,2017-08-10 10:25:56,3.19,7.95,Spain
73992,83,New Product,Beauty & Personal Care,Empty Packaging,2017-08-10 10:25:56,1.89,9.25,Spain
73992,84,New Product,Beauty & Personal Care,Empty Packaging,2017-08-10 10:25:56,1.72,9.42,Spain
73992,85,New Product,Beauty & Personal Care,Shipped Full,2017-08-10 10:25:56,3.09,8.05,Spain
73992,86,New Product,Beauty & Personal Care,Shipped Full,2017-08-10 10:25:56,1.75,9.39,Spain
73992,87,New Product,Food,Empty Packaging,2017-08-10 10:25:56,1.26,9.88,Spain
73992,88,Variety,Food,Empty Packaging,2017-08-10 10:25:56,1.26,6.48,Spain
73992,89,Variety,Food,Empty Packaging,2017-08-10 10:25:56,1.26,6.48,Spain
73992,90,Variety,Food,Empty Packaging,2017-08-10 10:25:56,1.26,6.48,Spain
73992,91,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.99,9.15,Spain
73992,92,New Product,Food,Empty Packaging,2017-08-10 10:25:56,1.00,10.14,Spain
73992,93,New Product,Food,Empty Packaging,2017-08-10 10:25:56,1.57,9.57,Spain
73992,94,Variety,Food,Empty Packaging,2017-08-10 10:25:56,1.60,6.14,Spain
73992,95,New Product,Food,Empty Packaging,2017-08-10 10:25:56,0.82,10.32,Spain
73992,96,Variety,Food,Empty Packaging,2017-08-10 10:25:56,0.84,6.90,Spain
73992,97,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.65,9.49,Spain
73992,98,New Product,Food,Shipped Full,2017-08-10 10:25:56,2.89,8.25,Spain
73992,99,New Product,Food,Shipped Full,2017-08-10 10:25:56,1.70,9.44,Spain
73992,100,New Product,Food,Shipped Full,2017-08-10 10:25:56,2.00,9.14,Spain
74158,1,New Product,Drink,Empty Packaging,2017-08-16 14:34:15,2.59,8.55,Spain
74158,2,New Product,Beauty & Personal Care,Shipped Full,2017-08-16 14:34:15,6.95,4.19,Spain
74158,3,New Product,Beauty & Personal Care,Shipped Full,2017-08-16 14:34:15,8.95,2.19,Spain
74158,4,New Product,Beauty & Personal Care,Shipped Full,2017-08-16 14:34:15,9.95,1.19,Spain
74158,5,New Product,Beauty & Personal Care,Shipped Full,2017-08-16 14:34:15,12.95,-1.81,Spain
74158,6,New Product,Beauty & Personal Care,Shipped Full,2017-08-16 14:34:15,12.95,-1.81,Spain
74158,7,New Product,Beauty & Personal Care,Shipped Full,2017-08-16 14:34:15,9.50,1.64,Spain
74158,8,New Product,Household,Shipped Full,2017-08-16 14:34:15,5.59,5.55,Spain
74158,9,New Product,Beauty & Personal Care,Shipped Full,2017-08-16 14:34:15,1.99,9.15,Spain
74158,10,New Product,Beauty & Personal Care,Shipped Full,2017-08-16 14:34:15,3.90,7.24,Spain
74158,11,New Product,Beauty & Personal Care,Not Shipped,2017-08-16 14:34:15,1.50,9.64,Spain
74158,12,New Product,Beauty & Personal Care,Not Shipped,2017-08-16 14:34:15,1.99,9.15,Spain
74339,1,New Product,Drink,Shipped Full,2017-08-22 12:32:21,1.99,9.15,Spain
74339,2,Variety,Drink,Shipped Full,2017-08-22 12:32:21,1.99,5.75,Spain
74339,3,Variety,Drink,Shipped Full,2017-08-22 12:32:21,1.99,5.75,Spain
74339,4,Variety,Drink,Shipped Full,2017-08-22 12:32:21,1.99,5.75,Spain
74339,5,Variety,Drink,Shipped Full,2017-08-22 12:32:21,1.99,5.75,Spain
74339,6,New Product,Drink,Shipped Full,2017-08-22 12:32:21,2.90,8.24,Spain
74339,7,Variety,Drink,Shipped Full,2017-08-22 12:32:21,2.90,4.84,Spain
74339,8,Variety,Drink,Shipped Full,2017-08-22 12:32:21,2.90,4.84,Spain
74339,9,New Product,Drink,Shipped Full,2017-08-22 12:32:21,2.45,8.69,Spain
74339,10,New Product,Drink,Shipped Full,2017-08-22 12:32:21,2.25,8.89,Spain
74339,11,Variety,Drink,Shipped Full,2017-08-22 12:32:21,2.40,5.34,Spain
74339,12,Variety,Drink,Shipped Full,2017-08-22 12:32:21,2.70,5.04,Spain
74339,13,New Product,Drink,Shipped Full,2017-08-22 12:32:21,2.95,8.19,Spain
74339,14,Variety,Drink,Shipped Full,2017-08-22 12:32:21,2.95,4.79,Spain
74339,15,Variety,Drink,Shipped Full,2017-08-22 12:32:21,2.95,4.79,Spain
74339,16,Variety,Drink,Shipped Full,2017-08-22 12:32:21,3.40,4.34,Spain
74339,17,Variety,Drink,Shipped Full,2017-08-22 12:32:21,2.50,5.24,Spain
74339,18,Variety,Drink,Shipped Full,2017-08-22 12:32:21,2.99,4.75,Spain
74339,19,Variety,Drink,Shipped Full,2017-08-22 12:32:21,2.58,5.16,Spain
74339,20,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.04,10.10,Spain
74339,21,New Product,Food,Shipped Full,2017-08-22 12:32:21,2.36,8.78,Spain
74339,22,New Product,Food,Shipped Full,2017-08-22 12:32:21,5.85,5.29,Spain
74339,23,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.05,10.09,Spain
74339,24,Variety,Food,Shipped Full,2017-08-22 12:32:21,1.05,6.69,Spain
74339,25,Variety,Food,Shipped Full,2017-08-22 12:32:21,1.05,6.69,Spain
74339,26,Variety,Food,Shipped Full,2017-08-22 12:32:21,1.05,6.69,Spain
74339,27,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.85,9.29,Spain
74339,28,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.15,9.99,Spain
74339,29,Variety,Food,Shipped Full,2017-08-22 12:32:21,1.15,6.59,Spain
74339,30,Variety,Food,Shipped Full,2017-08-22 12:32:21,1.15,6.59,Spain
74339,31,New Product,Food,Shipped Full,2017-08-22 12:32:21,2.35,8.79,Spain
74339,32,Variety,Food,Shipped Full,2017-08-22 12:32:21,2.85,4.89,Spain
74339,33,Variety,Food,Shipped Full,2017-08-22 12:32:21,2.35,5.39,Spain
74339,34,New Product,Food,Shipped Full,2017-08-22 12:32:21,2.95,8.19,Spain
74339,35,Variety,Food,Shipped Full,2017-08-22 12:32:21,2.95,4.79,Spain
74339,36,New Product,Food,Shipped Full,2017-08-22 12:32:21,0.21,10.93,Spain
74339,37,Variety,Food,Shipped Full,2017-08-22 12:32:21,0.19,7.55,Spain
74339,38,New Product,Food,Shipped Full,2017-08-22 12:32:21,0.56,10.58,Spain
74339,39,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.35,9.79,Spain
74339,40,New Product,Food,Shipped Full,2017-08-22 12:32:21,2.45,8.69,Spain
74339,41,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.61,9.53,Spain
74339,42,New Product,Food,Shipped Full,2017-08-22 12:32:21,2.20,8.94,Spain
74339,43,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.37,9.77,Spain
74339,44,New Product,Healthcare,Shipped Full,2017-08-22 12:32:21,13.80,-2.66,Spain
74339,45,New Product,Healthcare,Shipped Full,2017-08-22 12:32:21,1.50,9.64,Spain
74339,46,New Product,Healthcare,Shipped Full,2017-08-22 12:32:21,9.95,1.19,Spain
74339,47,New Product,Drink,Shipped Full,2017-08-22 12:32:21,3.31,7.83,Spain
74339,48,New Product,Drink,Shipped Full,2017-08-22 12:32:21,3.30,7.84,Spain
74339,49,New Product,Pet,Shipped Full,2017-08-22 12:32:21,0.49,10.65,Spain
74339,50,New Product,Drink,Shipped Full,2017-08-22 12:32:21,2.79,8.35,Spain
74339,51,New Product,Food,Shipped Full,2017-08-22 12:32:21,3.08,8.06,Spain
74339,52,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.75,9.39,Spain
74339,53,Variety,Food,Shipped Full,2017-08-22 12:32:21,2.45,5.29,Spain
74339,54,New Product,Drink,Shipped Full,2017-08-22 12:32:21,2.29,8.85,Spain
74339,55,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.99,9.15,Spain
74339,56,New Product,Food,Shipped Full,2017-08-22 12:32:21,2.35,8.79,Spain
74339,57,New Product,Household,Shipped Full,2017-08-22 12:32:21,1.29,9.85,Spain
74339,58,New Product,Food,Shipped Full,2017-08-22 12:32:21,1.11,10.03,Spain
74339,59,Variety,Food,Shipped Full,2017-08-22 12:32:21,1.05,6.69,Spain
74339,60,New Product,Drink,Shipped Full,2017-08-22 12:32:21,2.95,8.19,Spain
74339,61,Variety,Food,Shipped Full,2017-08-22 12:32:21,2.15,5.59,Spain
74339,62,Variety,Food,Shipped Full,2017-08-22 12:32:21,2.15,5.59,Spain
74339,63,New Product,Drink,Shipped Full,2017-08-22 12:32:21,1.90,9.24,Spain
74339,64,New Product,Drink,Shipped Full,2017-08-22 12:32:21,1.90,9.24,Spain
74482,1,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,1.75,9.39,Spain
74482,2,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.16,6.98,Spain
74482,3,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,3.46,7.68,Spain
74482,4,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,3.46,7.68,Spain
74482,5,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.16,6.98,Spain
74482,6,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.16,6.98,Spain
74482,7,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.90,6.24,Spain
74482,8,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,6.30,4.84,Spain
74482,9,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,6.30,4.84,Spain
74482,10,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,7.00,4.14,Spain
74482,11,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,5.56,5.58,Spain
74482,12,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,2.10,9.04,Spain
74482,13,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.90,6.24,Spain
74482,14,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,2.06,9.08,Spain
74482,15,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,2.06,9.08,Spain
74482,16,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.86,6.28,Spain
74482,17,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,8.40,2.74,Spain
74482,18,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.90,6.24,Spain
74482,19,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,3.46,7.68,Spain
74482,21,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,6.96,4.18,Spain
74482,22,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,6.96,4.18,Spain
74482,23,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.90,6.24,Spain
74482,24,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,3.46,7.68,Spain
74482,25,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,6.30,4.84,Spain
74482,26,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.86,6.28,Spain
74482,27,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.16,6.98,Spain
74482,28,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,4.16,6.98,Spain
74482,29,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,7.70,3.44,Spain
74482,30,New Product,Beauty & Personal Care,Shipped Full,2017-08-30 14:30:12,6.96,4.18,Spain
